label,mode,cyc,I,enable,op_and3_B,AN_and3_B,B_and3_B,Y_and3_B,op_slot_0_A,AN_slot_0_A,B_slot_0_A,Y_slot_0_A,op_slot_1_B,AN_slot_1_B,B_slot_1_B,Y_slot_1_B,op_slot_0_D,AN_slot_0_D,B_slot_0_D,Y_slot_0_D
t03_slot_0_A_k2,6,73,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,74,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
t03_slot_0_A_k2,6,75,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,76,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,77,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,78,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,79,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,80,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,81,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,82,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,83,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,84,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,85,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
t03_slot_0_A_k2,6,86,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,87,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,88,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,89,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,90,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,91,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,92,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,93,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,94,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,95,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,96,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
t03_slot_0_A_k2,6,97,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,98,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,99,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,100,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,101,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,102,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,103,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,104,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,105,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,106,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,107,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
t03_slot_0_A_k2,6,108,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
t03_slot_0_A_k2,6,109,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
t03_slot_0_A_k2,6,110,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,111,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,112,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,113,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,114,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,115,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,116,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,117,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,118,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,119,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,120,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,2,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,3,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,4,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,5,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,6,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,7,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,8,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,9,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,10,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,11,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,12,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,13,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,14,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,15,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,16,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,17,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,18,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,19,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,20,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,21,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,22,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,23,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,24,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,25,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,26,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,27,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,28,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,29,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,30,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,31,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,32,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,33,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,34,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,35,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,36,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,37,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,38,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,39,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,40,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,41,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,42,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,43,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,44,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,45,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,46,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,47,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,48,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,49,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,50,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,51,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,52,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,53,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,54,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,55,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,56,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,57,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,58,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,59,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,60,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,61,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,62,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,63,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k3,7,64,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k3,7,65,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k3,7,66,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,67,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,68,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,69,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,70,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,71,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,72,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,73,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,74,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k3,7,75,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,76,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,77,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,78,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,79,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,80,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,81,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,82,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,83,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,84,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,85,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k3,7,86,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,87,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,88,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,89,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,90,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,91,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,92,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,93,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,94,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,95,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,96,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k3,7,97,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,98,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,99,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,100,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,101,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,102,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,103,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,104,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,105,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,106,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,107,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k3,7,108,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k3,7,109,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k3,7,110,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,111,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,112,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,113,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,114,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,115,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,116,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,117,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,118,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,119,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k3,7,120,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,2,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,3,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,4,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,5,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,6,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,7,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,8,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,9,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,10,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,11,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,12,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,13,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,14,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,15,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,16,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,17,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,18,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,19,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,20,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,21,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,22,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,23,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,24,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,25,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,26,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,27,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,28,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,29,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,30,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,31,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,32,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,33,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,34,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,35,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,36,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,37,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,38,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,39,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,40,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,41,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,42,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,43,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,44,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,45,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,46,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,47,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,48,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,49,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,50,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,51,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,52,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,53,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,54,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,55,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,56,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,57,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,58,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,59,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,60,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,61,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,62,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,63,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k4,8,64,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k4,8,65,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k4,8,66,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,67,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,68,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,69,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,70,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,71,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,72,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,73,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,74,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k4,8,75,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,76,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,77,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,78,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,79,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,80,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,81,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,82,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,83,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,84,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,85,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k4,8,86,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,87,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,88,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,89,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,90,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k4,8,91,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
