mode,cyc,A,B,C,Y,and4_X
"I3eq_d06_@1,7,13",80,0,0,1,0,0
"I3eq_d06_@1,7,13",81,0,0,1,0,0
"I3eq_d06_@1,7,13",82,0,0,1,0,0
"I3eq_d06_@1,7,13",83,0,0,1,0,0
"I3eq_d06_@1,7,13",84,0,0,1,0,0
"I3eq_d06_@1,7,13",85,0,0,1,0,0
"I3eq_d06_@1,7,13",86,0,0,1,0,0
"I3eq_d06_@1,7,13",87,0,0,1,0,0
"I3eq_d06_@1,7,13",88,0,0,1,0,0
"I3eq_d06_@1,7,13",89,0,0,1,0,0
"I3eq_d06_@1,7,13",90,0,0,1,0,0
"I3eq_d06_@1,7,13",91,0,0,1,0,0
"I3eq_d06_@1,7,13",92,0,0,1,0,0
"I3eq_d06_@1,7,13",93,0,0,1,0,0
"I3eq_d06_@1,7,13",94,0,0,1,0,0
"I3eq_d06_@1,7,13",95,0,0,1,0,0
"I3eq_d06_@1,7,13",96,0,0,1,0,0
"I3eq_d06_@1,7,13",97,0,0,1,0,0
"I3eq_d06_@1,7,13",98,0,0,1,0,0
"I3eq_d06_@1,7,13",99,0,0,1,0,0
"I3eq_d06_@1,7,13",100,0,0,1,0,0
"I3eq_d06_@1,7,13",101,0,0,1,0,0
"I3eq_d06_@1,7,13",102,0,0,1,0,0
"I3eq_d06_@1,7,13",103,0,0,1,0,0
"I3eq_d06_@1,7,13",104,0,0,1,0,0
"I3eq_d06_@1,7,13",105,0,0,1,0,0
"I3eq_d06_@1,7,13",106,0,0,1,0,0
"I3eq_d06_@1,7,13",107,0,0,1,0,0
"I3eq_d06_@1,7,13",108,0,0,1,0,0
"I3eq_d06_@1,7,13",109,0,0,1,0,0
"I3eq_d06_@1,7,13",110,0,0,1,0,0
"I3eq_d06_@1,7,13",111,0,0,1,0,0
"I3eq_d06_@1,7,13",112,0,0,1,0,0
"I3eq_d06_@1,7,13",113,0,0,1,0,0
"I3eq_d06_@1,7,13",114,0,0,1,0,0
"I3eq_d06_@1,7,13",115,0,0,1,0,0
"I3eq_d06_@1,7,13",116,0,0,1,0,0
"I3eq_d06_@1,7,13",117,0,0,1,0,0
"I3eq_d06_@1,7,13",118,0,0,1,0,0
"I3eq_d06_@1,7,13",119,0,0,1,0,0
"I3eq_d06_@1,7,13",120,0,0,1,0,0
