instance,cell_type,x_um,y_um
VIA_L1M1_PR_MR_315,VIA_L1M1_PR_MR,160.31,31.79
VIA_L1M1_PR_MR_316,VIA_L1M1_PR_MR,160.77,31.79
VIA_L1M1_PR_MR_317,VIA_L1M1_PR_MR,166.75,31.79
VIA_L1M1_PR_MR_318,VIA_L1M1_PR_MR,182.85,31.79
VIA_L1M1_PR_MR_319,VIA_L1M1_PR_MR,156.17000000000002,32.13
VIA_L1M1_PR_MR_320,VIA_L1M1_PR_MR,186.07,32.13
VIA_L1M1_PR_MR_321,VIA_L1M1_PR_MR,84.41,33.15
VIA_L1M1_PR_MR_322,VIA_L1M1_PR_MR,159.85,33.15
VIA_L1M1_PR_MR_323,VIA_L1M1_PR_MR,160.31,33.15
VIA_L1M1_PR_MR_324,VIA_L1M1_PR_MR,168.59,33.15
VIA_L1M1_PR_MR_325,VIA_L1M1_PR_MR,169.51,33.15
VIA_L1M1_PR_MR_326,VIA_L1M1_PR_MR,184.69,33.15
VIA_L1M1_PR_MR_327,VIA_L1M1_PR_MR,185.15,33.15
VIA_L1M1_PR_MR_328,VIA_L1M1_PR_MR,160.77,33.49
VIA_L1M1_PR_MR_329,VIA_L1M1_PR_MR,154.33,33.83
VIA_L1M1_PR_MR_330,VIA_L1M1_PR_MR,155.25,33.83
VIA_L1M1_PR_MR_331,VIA_L1M1_PR_MR,155.71,33.83
VIA_L1M1_PR_MR_332,VIA_L1M1_PR_MR,156.63,33.83
VIA_L1M1_PR_MR_333,VIA_L1M1_PR_MR,158.47,33.83
VIA_L1M1_PR_MR_334,VIA_L1M1_PR_MR,158.93,33.83
VIA_L1M1_PR_MR_335,VIA_L1M1_PR_MR,161.69,33.83
VIA_L1M1_PR_MR_336,VIA_L1M1_PR_MR,162.61,33.83
VIA_L1M1_PR_MR_337,VIA_L1M1_PR_MR,163.53,33.83
VIA_L1M1_PR_MR_338,VIA_L1M1_PR_MR,164.91,33.83
VIA_L1M1_PR_MR_339,VIA_L1M1_PR_MR,165.83,33.83
VIA_L1M1_PR_MR_340,VIA_L1M1_PR_MR,166.29,33.83
VIA_L1M1_PR_MR_341,VIA_L1M1_PR_MR,168.6,33.83
VIA_L1M1_PR_MR_342,VIA_L1M1_PR_MR,172.27,33.83
VIA_L1M1_PR_MR_343,VIA_L1M1_PR_MR,176.41,33.83
VIA_L1M1_PR_MR_344,VIA_L1M1_PR_MR,178.71,33.83
VIA_L1M1_PR_MR_345,VIA_L1M1_PR_MR,179.63,33.83
VIA_L1M1_PR_MR_346,VIA_L1M1_PR_MR,181.01,33.83
VIA_L1M1_PR_MR_347,VIA_L1M1_PR_MR,182.39000000000001,33.83
VIA_L1M1_PR_MR_348,VIA_L1M1_PR_MR,82.11,34.17
VIA_L1M1_PR_MR_349,VIA_L1M1_PR_MR,158.01,34.17
VIA_L1M1_PR_MR_350,VIA_L1M1_PR_MR,171.81,34.17
VIA_L1M1_PR_MR_351,VIA_L1M1_PR_MR,175.95000000000002,34.17
VIA_L1M1_PR_MR_352,VIA_L1M1_PR_MR,176.87,34.17
VIA_L1M1_PR_MR_353,VIA_L1M1_PR_MR,180.09,34.17
VIA_L1M1_PR_MR_354,VIA_L1M1_PR_MR,186.07,34.17
VIA_L1M1_PR_MR_355,VIA_L1M1_PR_MR,83.95,34.51
VIA_L1M1_PR_MR_356,VIA_L1M1_PR_MR,163.99,34.51
VIA_L1M1_PR_MR_357,VIA_L1M1_PR_MR,164.45000000000002,34.51
VIA_L1M1_PR_MR_358,VIA_L1M1_PR_MR,166.75,34.51
VIA_L1M1_PR_MR_359,VIA_L1M1_PR_MR,182.85,34.51
VIA_L1M1_PR_MR_360,VIA_L1M1_PR_MR,154.79,34.85
VIA_L1M1_PR_MR_361,VIA_L1M1_PR_MR,152.95000000000002,35.87
VIA_L1M1_PR_MR_362,VIA_L1M1_PR_MR,155.25,36.21
VIA_L1M1_PR_MR_363,VIA_L1M1_PR_MR,156.17000000000002,36.21
VIA_L1M1_PR_MR_364,VIA_L1M1_PR_MR,186.07,36.21
VIA_L1M1_PR_MR_365,VIA_L1M1_PR_MR,158.01,36.550000000000004
VIA_L1M1_PR_MR_366,VIA_L1M1_PR_MR,160.77,36.550000000000004
VIA_L1M1_PR_MR_367,VIA_L1M1_PR_MR,169.51,36.550000000000004
VIA_L1M1_PR_MR_368,VIA_L1M1_PR_MR,177.79,36.550000000000004
VIA_L1M1_PR_MR_369,VIA_L1M1_PR_MR,182.39000000000001,36.550000000000004
VIA_L1M1_PR_MR_370,VIA_L1M1_PR_MR,182.85,36.550000000000004
VIA_L1M1_PR_MR_371,VIA_L1M1_PR_MR,185.61,36.550000000000004
VIA_L1M1_PR_MR_372,VIA_L1M1_PR_MR,188.37,36.550000000000004
VIA_L1M1_PR_MR_373,VIA_L1M1_PR_MR,77.97,36.89
VIA_L1M1_PR_MR_374,VIA_L1M1_PR_MR,152.49,36.89
VIA_L1M1_PR_MR_375,VIA_L1M1_PR_MR,153.41,36.89
VIA_L1M1_PR_MR_376,VIA_L1M1_PR_MR,158.93,36.89
VIA_L1M1_PR_MR_377,VIA_L1M1_PR_MR,162.61,36.89
VIA_L1M1_PR_MR_378,VIA_L1M1_PR_MR,163.07,36.89
VIA_L1M1_PR_MR_379,VIA_L1M1_PR_MR,163.99,36.89
VIA_L1M1_PR_MR_380,VIA_L1M1_PR_MR,164.45000000000002,36.89
VIA_L1M1_PR_MR_381,VIA_L1M1_PR_MR,171.81,36.89
VIA_L1M1_PR_MR_382,VIA_L1M1_PR_MR,176.87,36.89
VIA_L1M1_PR_MR_383,VIA_L1M1_PR_MR,178.71,36.89
VIA_L1M1_PR_MR_384,VIA_L1M1_PR_MR,181.47,36.89
VIA_L1M1_PR_MR_385,VIA_L1M1_PR_MR,183.31,36.89
VIA_L1M1_PR_MR_386,VIA_L1M1_PR_MR,183.77,36.89
VIA_L1M1_PR_MR_387,VIA_L1M1_PR_MR,187.45000000000002,36.89
VIA_L1M1_PR_MR_388,VIA_L1M1_PR_MR,79.35000000000001,37.230000000000004
VIA_L1M1_PR_MR_389,VIA_L1M1_PR_MR,157.55,37.230000000000004
VIA_L1M1_PR_MR_390,VIA_L1M1_PR_MR,166.75,37.230000000000004
VIA_L1M1_PR_MR_391,VIA_L1M1_PR_MR,179.17000000000002,37.230000000000004
VIA_L1M1_PR_MR_392,VIA_L1M1_PR_MR,86.71000000000001,37.57
VIA_L1M1_PR_MR_393,VIA_L1M1_PR_MR,160.31,37.57
VIA_L1M1_PR_MR_394,VIA_L1M1_PR_MR,161.69,37.57
VIA_L1M1_PR_MR_395,VIA_L1M1_PR_MR,181.01,37.57
VIA_L1M1_PR_MR_396,VIA_L1M1_PR_MR,184.69,37.57
VIA_L1M1_PR_MR_397,VIA_L1M1_PR_MR,78.43,38.59
VIA_L1M1_PR_MR_398,VIA_L1M1_PR_MR,176.87,38.59
VIA_L1M1_PR_MR_399,VIA_L1M1_PR_MR,77.51,38.93
VIA_L1M1_PR_MR_400,VIA_L1M1_PR_MR,78.89,38.93
VIA_L1M1_PR_MR_401,VIA_L1M1_PR_MR,89.01,38.93
VIA_L1M1_PR_MR_402,VIA_L1M1_PR_MR,154.79,38.93
VIA_L1M1_PR_MR_403,VIA_L1M1_PR_MR,155.71,38.93
VIA_L1M1_PR_MR_404,VIA_L1M1_PR_MR,165.37,38.93
VIA_L1M1_PR_MR_405,VIA_L1M1_PR_MR,182.39000000000001,38.93
VIA_L1M1_PR_MR_406,VIA_L1M1_PR_MR,186.53,38.93
VIA_L1M1_PR_MR_407,VIA_L1M1_PR_MR,188.37,38.93
VIA_L1M1_PR_MR_408,VIA_L1M1_PR_MR,75.67,39.27
VIA_L1M1_PR_MR_409,VIA_L1M1_PR_MR,76.13,39.27
VIA_L1M1_PR_MR_410,VIA_L1M1_PR_MR,79.35000000000001,39.27
VIA_L1M1_PR_MR_411,VIA_L1M1_PR_MR,153.41,39.27
VIA_L1M1_PR_MR_412,VIA_L1M1_PR_MR,154.33,39.27
VIA_L1M1_PR_MR_413,VIA_L1M1_PR_MR,157.55,39.27
VIA_L1M1_PR_MR_414,VIA_L1M1_PR_MR,158.47,39.27
VIA_L1M1_PR_MR_415,VIA_L1M1_PR_MR,160.31,39.27
VIA_L1M1_PR_MR_416,VIA_L1M1_PR_MR,160.77,39.27
VIA_L1M1_PR_MR_417,VIA_L1M1_PR_MR,162.15,39.27
VIA_L1M1_PR_MR_418,VIA_L1M1_PR_MR,163.53,39.27
VIA_L1M1_PR_MR_419,VIA_L1M1_PR_MR,164.45000000000002,39.27
VIA_L1M1_PR_MR_420,VIA_L1M1_PR_MR,167.21,39.27
VIA_L1M1_PR_MR_421,VIA_L1M1_PR_MR,168.59,39.27
VIA_L1M1_PR_MR_422,VIA_L1M1_PR_MR,171.81,39.27
VIA_L1M1_PR_MR_423,VIA_L1M1_PR_MR,172.73,39.27
VIA_L1M1_PR_MR_424,VIA_L1M1_PR_MR,178.71,39.27
VIA_L1M1_PR_MR_425,VIA_L1M1_PR_MR,179.17000000000002,39.27
VIA_L1M1_PR_MR_426,VIA_L1M1_PR_MR,181.01,39.27
VIA_L1M1_PR_MR_427,VIA_L1M1_PR_MR,182.85,39.27
VIA_L1M1_PR_MR_428,VIA_L1M1_PR_MR,185.145,39.27
VIA_L1M1_PR_MR_429,VIA_L1M1_PR_MR,187.45000000000002,39.27
VIA_L1M1_PR_MR_430,VIA_L1M1_PR_MR,77.05,39.61
VIA_L1M1_PR_MR_431,VIA_L1M1_PR_MR,77.51,39.61
VIA_L1M1_PR_MR_432,VIA_L1M1_PR_MR,81.65,39.61
VIA_L1M1_PR_MR_433,VIA_L1M1_PR_MR,90.39,39.61
VIA_L1M1_PR_MR_434,VIA_L1M1_PR_MR,162.61,39.61
VIA_L1M1_PR_MR_435,VIA_L1M1_PR_MR,183.31,39.61
VIA_L1M1_PR_MR_436,VIA_L1M1_PR_MR,152.95000000000002,39.95
VIA_L1M1_PR_MR_437,VIA_L1M1_PR_MR,159.85,39.95
VIA_L1M1_PR_MR_438,VIA_L1M1_PR_MR,178.25,39.95
VIA_L1M1_PR_MR_439,VIA_L1M1_PR_MR,80.27,40.29
VIA_L1M1_PR_MR_440,VIA_L1M1_PR_MR,155.71,40.29
VIA_L1M1_PR_MR_441,VIA_L1M1_PR_MR,156.63,40.29
VIA_L1M1_PR_MR_442,VIA_L1M1_PR_MR,185.61,40.29
VIA_L1M1_PR_MR_443,VIA_L1M1_PR_MR,76.13,41.65
VIA_L1M1_PR_MR_444,VIA_L1M1_PR_MR,88.09,41.65
VIA_L1M1_PR_MR_445,VIA_L1M1_PR_MR,156.63,41.65
VIA_L1M1_PR_MR_446,VIA_L1M1_PR_MR,75.21000000000001,41.99
VIA_L1M1_PR_MR_447,VIA_L1M1_PR_MR,84.87,41.99
VIA_L1M1_PR_MR_448,VIA_L1M1_PR_MR,158.47,41.99
VIA_L1M1_PR_MR_449,VIA_L1M1_PR_MR,161.23,41.99
VIA_L1M1_PR_MR_450,VIA_L1M1_PR_MR,166.29,41.99
VIA_L1M1_PR_MR_451,VIA_L1M1_PR_MR,178.25,41.99
VIA_L1M1_PR_MR_452,VIA_L1M1_PR_MR,178.71,41.99
VIA_L1M1_PR_MR_453,VIA_L1M1_PR_MR,179.17000000000002,41.99
VIA_L1M1_PR_MR_454,VIA_L1M1_PR_MR,179.63,41.99
VIA_L1M1_PR_MR_455,VIA_L1M1_PR_MR,184.69,41.99
VIA_L1M1_PR_MR_456,VIA_L1M1_PR_MR,183.315,42.28
VIA_L1M1_PR_MR_457,VIA_L1M1_PR_MR,74.29,42.33
VIA_L1M1_PR_MR_458,VIA_L1M1_PR_MR,76.59,42.33
VIA_L1M1_PR_MR_459,VIA_L1M1_PR_MR,86.25,42.33
VIA_L1M1_PR_MR_460,VIA_L1M1_PR_MR,89.47,42.33
VIA_L1M1_PR_MR_461,VIA_L1M1_PR_MR,89.93,42.33
VIA_L1M1_PR_MR_462,VIA_L1M1_PR_MR,91.77,42.33
VIA_L1M1_PR_MR_463,VIA_L1M1_PR_MR,92.69,42.33
VIA_L1M1_PR_MR_464,VIA_L1M1_PR_MR,157.09,42.33
VIA_L1M1_PR_MR_465,VIA_L1M1_PR_MR,158.01,42.33
VIA_L1M1_PR_MR_466,VIA_L1M1_PR_MR,160.31,42.33
VIA_L1M1_PR_MR_467,VIA_L1M1_PR_MR,161.69,42.33
VIA_L1M1_PR_MR_468,VIA_L1M1_PR_MR,162.15,42.33
VIA_L1M1_PR_MR_469,VIA_L1M1_PR_MR,163.07,42.33
VIA_L1M1_PR_MR_470,VIA_L1M1_PR_MR,166.75,42.33
VIA_L1M1_PR_MR_471,VIA_L1M1_PR_MR,171.81,42.33
VIA_L1M1_PR_MR_472,VIA_L1M1_PR_MR,177.33,42.33
VIA_L1M1_PR_MR_473,VIA_L1M1_PR_MR,181.47,42.33
VIA_L1M1_PR_MR_474,VIA_L1M1_PR_MR,182.39000000000001,42.33
VIA_L1M1_PR_MR_475,VIA_L1M1_PR_MR,182.85,42.33
VIA_L1M1_PR_MR_476,VIA_L1M1_PR_MR,185.15,42.33
VIA_L1M1_PR_MR_477,VIA_L1M1_PR_MR,186.53,42.33
VIA_L1M1_PR_MR_478,VIA_L1M1_PR_MR,163.99,42.67
VIA_L1M1_PR_MR_479,VIA_L1M1_PR_MR,176.87,42.67
VIA_L1M1_PR_MR_480,VIA_L1M1_PR_MR,187.45000000000002,42.67
VIA_L1M1_PR_MR_481,VIA_L1M1_PR_MR,77.51,43.01
VIA_L1M1_PR_MR_482,VIA_L1M1_PR_MR,160.31,43.01
VIA_L1M1_PR_MR_483,VIA_L1M1_PR_MR,170.89000000000001,43.01
VIA_L1M1_PR_MR_484,VIA_L1M1_PR_MR,180.55,43.01
VIA_L1M1_PR_MR_485,VIA_L1M1_PR_MR,185.61,43.01
VIA_L1M1_PR_MR_486,VIA_L1M1_PR_MR,82.57000000000001,44.03
VIA_L1M1_PR_MR_487,VIA_L1M1_PR_MR,180.09,44.03
VIA_L1M1_PR_MR_488,VIA_L1M1_PR_MR,180.55,44.03
VIA_L1M1_PR_MR_489,VIA_L1M1_PR_MR,183.31,44.03
VIA_L1M1_PR_MR_490,VIA_L1M1_PR_MR,187.45000000000002,44.03
VIA_L1M1_PR_MR_491,VIA_L1M1_PR_MR,84.41,44.37
VIA_L1M1_PR_MR_492,VIA_L1M1_PR_MR,175.49,44.37
VIA_L1M1_PR_MR_493,VIA_L1M1_PR_MR,185.61,44.37
VIA_L1M1_PR_MR_494,VIA_L1M1_PR_MR,186.53,44.37
VIA_L1M1_PR_MR_495,VIA_L1M1_PR_MR,70.15,44.71
VIA_L1M1_PR_MR_496,VIA_L1M1_PR_MR,71.07000000000001,44.71
VIA_L1M1_PR_MR_497,VIA_L1M1_PR_MR,73.83,44.71
VIA_L1M1_PR_MR_498,VIA_L1M1_PR_MR,74.29,44.71
VIA_L1M1_PR_MR_499,VIA_L1M1_PR_MR,75.67,44.71
VIA_L1M1_PR_MR_500,VIA_L1M1_PR_MR,77.51,44.71
VIA_L1M1_PR_MR_501,VIA_L1M1_PR_MR,78.43,44.71
VIA_L1M1_PR_MR_502,VIA_L1M1_PR_MR,83.03,44.71
VIA_L1M1_PR_MR_503,VIA_L1M1_PR_MR,119.37,44.71
VIA_L1M1_PR_MR_504,VIA_L1M1_PR_MR,159.39000000000001,44.71
VIA_L1M1_PR_MR_505,VIA_L1M1_PR_MR,159.85,44.71
VIA_L1M1_PR_MR_506,VIA_L1M1_PR_MR,161.23,44.71
VIA_L1M1_PR_MR_507,VIA_L1M1_PR_MR,164.45000000000002,44.71
VIA_L1M1_PR_MR_508,VIA_L1M1_PR_MR,166.29,44.71
VIA_L1M1_PR_MR_509,VIA_L1M1_PR_MR,168.59,44.71
VIA_L1M1_PR_MR_510,VIA_L1M1_PR_MR,170.89000000000001,44.71
VIA_L1M1_PR_MR_511,VIA_L1M1_PR_MR,174.8,44.71
VIA_L1M1_PR_MR_512,VIA_L1M1_PR_MR,175.95000000000002,44.71
VIA_L1M1_PR_MR_513,VIA_L1M1_PR_MR,176.865,44.71
VIA_L1M1_PR_MR_514,VIA_L1M1_PR_MR,177.33,44.71
VIA_L1M1_PR_MR_515,VIA_L1M1_PR_MR,182.39000000000001,44.71
VIA_L1M1_PR_MR_516,VIA_L1M1_PR_MR,183.31,44.71
VIA_L1M1_PR_MR_517,VIA_L1M1_PR_MR,185.15,44.71
VIA_L1M1_PR_MR_518,VIA_L1M1_PR_MR,72.91,45.050000000000004
VIA_L1M1_PR_MR_519,VIA_L1M1_PR_MR,91.77,45.050000000000004
VIA_L1M1_PR_MR_520,VIA_L1M1_PR_MR,117.99000000000001,45.050000000000004
VIA_L1M1_PR_MR_521,VIA_L1M1_PR_MR,161.69,45.050000000000004
VIA_L1M1_PR_MR_522,VIA_L1M1_PR_MR,168.13,45.050000000000004
VIA_L1M1_PR_MR_523,VIA_L1M1_PR_MR,172.27,45.050000000000004
VIA_L1M1_PR_MR_524,VIA_L1M1_PR_MR,181.47,45.050000000000004
VIA_L1M1_PR_MR_525,VIA_L1M1_PR_MR,69.23,45.39
VIA_L1M1_PR_MR_526,VIA_L1M1_PR_MR,76.13,45.39
VIA_L1M1_PR_MR_527,VIA_L1M1_PR_MR,160.31,45.39
VIA_L1M1_PR_MR_528,VIA_L1M1_PR_MR,165.37,45.39
VIA_L1M1_PR_MR_529,VIA_L1M1_PR_MR,71.99,45.730000000000004
VIA_L1M1_PR_MR_530,VIA_L1M1_PR_MR,118.91,45.730000000000004
VIA_L1M1_PR_MR_531,VIA_L1M1_PR_MR,161.23,45.730000000000004
VIA_L1M1_PR_MR_532,VIA_L1M1_PR_MR,163.07,45.730000000000004
VIA_L1M1_PR_MR_533,VIA_L1M1_PR_MR,174.11,45.730000000000004
VIA_L1M1_PR_MR_534,VIA_L1M1_PR_MR,178.25,45.730000000000004
VIA_L1M1_PR_MR_535,VIA_L1M1_PR_MR,186.53,45.730000000000004
VIA_L1M1_PR_MR_536,VIA_L1M1_PR_MR,68.77,46.75
VIA_L1M1_PR_MR_537,VIA_L1M1_PR_MR,70.15,46.75
VIA_L1M1_PR_MR_538,VIA_L1M1_PR_MR,71.07000000000001,46.75
VIA_L1M1_PR_MR_539,VIA_L1M1_PR_MR,91.77,46.75
VIA_L1M1_PR_MR_540,VIA_L1M1_PR_MR,163.53,46.75
VIA_L1M1_PR_MR_541,VIA_L1M1_PR_MR,179.17000000000002,46.75
VIA_L1M1_PR_MR_542,VIA_L1M1_PR_MR,184.69,46.75
VIA_L1M1_PR_MR_543,VIA_L1M1_PR_MR,94.53,47.09
VIA_L1M1_PR_MR_544,VIA_L1M1_PR_MR,117.53,47.09
VIA_L1M1_PR_MR_545,VIA_L1M1_PR_MR,166.75,47.09
VIA_L1M1_PR_MR_546,VIA_L1M1_PR_MR,84.87,47.43
VIA_L1M1_PR_MR_547,VIA_L1M1_PR_MR,89.55,47.43
VIA_L1M1_PR_MR_548,VIA_L1M1_PR_MR,119.83,47.43
VIA_L1M1_PR_MR_549,VIA_L1M1_PR_MR,127.19,47.43
VIA_L1M1_PR_MR_550,VIA_L1M1_PR_MR,173.19,47.43
VIA_L1M1_PR_MR_551,VIA_L1M1_PR_MR,175.95000000000002,47.43
VIA_L1M1_PR_MR_552,VIA_L1M1_PR_MR,68.31,47.77
VIA_L1M1_PR_MR_553,VIA_L1M1_PR_MR,68.77,47.77
VIA_L1M1_PR_MR_554,VIA_L1M1_PR_MR,72.91,47.77
VIA_L1M1_PR_MR_555,VIA_L1M1_PR_MR,74.29,47.77
VIA_L1M1_PR_MR_556,VIA_L1M1_PR_MR,74.75,47.77
VIA_L1M1_PR_MR_557,VIA_L1M1_PR_MR,76.13,47.77
VIA_L1M1_PR_MR_558,VIA_L1M1_PR_MR,88.09,47.77
VIA_L1M1_PR_MR_559,VIA_L1M1_PR_MR,92.23,47.77
VIA_L1M1_PR_MR_560,VIA_L1M1_PR_MR,92.69,47.77
VIA_L1M1_PR_MR_561,VIA_L1M1_PR_MR,93.61,47.77
VIA_L1M1_PR_MR_562,VIA_L1M1_PR_MR,116.61,47.77
VIA_L1M1_PR_MR_563,VIA_L1M1_PR_MR,117.99000000000001,47.77
VIA_L1M1_PR_MR_564,VIA_L1M1_PR_MR,118.45,47.77
VIA_L1M1_PR_MR_565,VIA_L1M1_PR_MR,162.15,47.77
VIA_L1M1_PR_MR_566,VIA_L1M1_PR_MR,168.59,47.77
VIA_L1M1_PR_MR_567,VIA_L1M1_PR_MR,169.05,47.77
VIA_L1M1_PR_MR_568,VIA_L1M1_PR_MR,169.97,47.77
VIA_L1M1_PR_MR_569,VIA_L1M1_PR_MR,171.81,47.77
VIA_L1M1_PR_MR_570,VIA_L1M1_PR_MR,176.41,47.77
VIA_L1M1_PR_MR_571,VIA_L1M1_PR_MR,176.87,47.77
VIA_L1M1_PR_MR_572,VIA_L1M1_PR_MR,177.79,47.77
VIA_L1M1_PR_MR_573,VIA_L1M1_PR_MR,178.25,47.77
VIA_L1M1_PR_MR_574,VIA_L1M1_PR_MR,180.09,47.77
VIA_L1M1_PR_MR_575,VIA_L1M1_PR_MR,181.93,47.77
VIA_L1M1_PR_MR_576,VIA_L1M1_PR_MR,182.85,47.77
VIA_L1M1_PR_MR_577,VIA_L1M1_PR_MR,183.31,47.77
VIA_L1M1_PR_MR_578,VIA_L1M1_PR_MR,184.23,47.77
VIA_L1M1_PR_MR_579,VIA_L1M1_PR_MR,168.125,47.800000000000004
VIA_L1M1_PR_MR_580,VIA_L1M1_PR_MR,71.99,48.11
VIA_L1M1_PR_MR_581,VIA_L1M1_PR_MR,75.67,48.11
VIA_L1M1_PR_MR_582,VIA_L1M1_PR_MR,77.51,48.11
VIA_L1M1_PR_MR_583,VIA_L1M1_PR_MR,88.55,48.11
VIA_L1M1_PR_MR_584,VIA_L1M1_PR_MR,90.85000000000001,48.11
VIA_L1M1_PR_MR_585,VIA_L1M1_PR_MR,163.53,48.11
VIA_L1M1_PR_MR_586,VIA_L1M1_PR_MR,164.45000000000002,48.11
VIA_L1M1_PR_MR_587,VIA_L1M1_PR_MR,180.92000000000002,48.11
VIA_L1M1_PR_MR_588,VIA_L1M1_PR_MR,71.07000000000001,48.45
VIA_L1M1_PR_MR_589,VIA_L1M1_PR_MR,89.01,48.45
VIA_L1M1_PR_MR_590,VIA_L1M1_PR_MR,115.69,48.45
VIA_L1M1_PR_MR_591,VIA_L1M1_PR_MR,181.465,48.45
VIA_L1M1_PR_MR_592,VIA_L1M1_PR_MR,72.45,49.47
VIA_L1M1_PR_MR_593,VIA_L1M1_PR_MR,72.91,49.47
VIA_L1M1_PR_MR_594,VIA_L1M1_PR_MR,73.83,49.47
VIA_L1M1_PR_MR_595,VIA_L1M1_PR_MR,78.43,49.47
VIA_L1M1_PR_MR_596,VIA_L1M1_PR_MR,90.85000000000001,49.47
VIA_L1M1_PR_MR_597,VIA_L1M1_PR_MR,93.15,49.47
VIA_L1M1_PR_MR_598,VIA_L1M1_PR_MR,176.87,49.47
VIA_L1M1_PR_MR_599,VIA_L1M1_PR_MR,83.49,49.81
VIA_L1M1_PR_MR_600,VIA_L1M1_PR_MR,94.07000000000001,49.81
VIA_L1M1_PR_MR_601,VIA_L1M1_PR_MR,116.61,49.81
VIA_L1M1_PR_MR_602,VIA_L1M1_PR_MR,163.99,49.81
VIA_L1M1_PR_MR_603,VIA_L1M1_PR_MR,178.25,49.81
VIA_L1M1_PR_MR_604,VIA_L1M1_PR_MR,71.53,50.15
VIA_L1M1_PR_MR_605,VIA_L1M1_PR_MR,73.37,50.15
VIA_L1M1_PR_MR_606,VIA_L1M1_PR_MR,75.21000000000001,50.15
VIA_L1M1_PR_MR_607,VIA_L1M1_PR_MR,76.59,50.15
VIA_L1M1_PR_MR_608,VIA_L1M1_PR_MR,77.97,50.15
VIA_L1M1_PR_MR_609,VIA_L1M1_PR_MR,78.89,50.15
VIA_L1M1_PR_MR_610,VIA_L1M1_PR_MR,81.65,50.15
VIA_L1M1_PR_MR_611,VIA_L1M1_PR_MR,164.91,50.15
VIA_L1M1_PR_MR_612,VIA_L1M1_PR_MR,165.83,50.15
VIA_L1M1_PR_MR_613,VIA_L1M1_PR_MR,166.29,50.15
VIA_L1M1_PR_MR_614,VIA_L1M1_PR_MR,168.13,50.15
VIA_L1M1_PR_MR_615,VIA_L1M1_PR_MR,169.05,50.15
VIA_L1M1_PR_MR_616,VIA_L1M1_PR_MR,172.725,50.15
VIA_L1M1_PR_MR_617,VIA_L1M1_PR_MR,173.19,50.15
VIA_L1M1_PR_MR_618,VIA_L1M1_PR_MR,173.65,50.15
VIA_L1M1_PR_MR_619,VIA_L1M1_PR_MR,174.57,50.15
VIA_L1M1_PR_MR_620,VIA_L1M1_PR_MR,175.03,50.15
VIA_L1M1_PR_MR_621,VIA_L1M1_PR_MR,175.95000000000002,50.15
VIA_L1M1_PR_MR_622,VIA_L1M1_PR_MR,179.17000000000002,50.15
VIA_L1M1_PR_MR_623,VIA_L1M1_PR_MR,180.09,50.15
VIA_L1M1_PR_MR_624,VIA_L1M1_PR_MR,80.73,50.49
VIA_L1M1_PR_MR_625,VIA_L1M1_PR_MR,82.11,50.49
VIA_L1M1_PR_MR_626,VIA_L1M1_PR_MR,115.23,50.49
VIA_L1M1_PR_MR_627,VIA_L1M1_PR_MR,166.75,50.49
VIA_L1M1_PR_MR_628,VIA_L1M1_PR_MR,76.59,50.83
VIA_L1M1_PR_MR_629,VIA_L1M1_PR_MR,171.35,50.83
VIA_L1M1_PR_MR_630,VIA_L1M1_PR_MR,178.71,50.83
VIA_L1M1_PR_MR_631,VIA_L1M1_PR_MR,92.23,51.17
VIA_L1M1_PR_MR_632,VIA_L1M1_PR_MR,93.15,51.17
VIA_L1M1_PR_MR_633,VIA_L1M1_PR_MR,123.97,51.17
VIA_L1M1_PR_MR_634,VIA_L1M1_PR_MR,175.03,51.17
VIA_L1M1_PR_MR_635,VIA_L1M1_PR_MR,86.71000000000001,52.19
VIA_L1M1_PR_MR_636,VIA_L1M1_PR_MR,89.01,52.19
VIA_L1M1_PR_MR_637,VIA_L1M1_PR_MR,117.99000000000001,52.19
VIA_L1M1_PR_MR_638,VIA_L1M1_PR_MR,172.27,52.19
VIA_L1M1_PR_MR_639,VIA_L1M1_PR_MR,177.33,52.19
VIA_L1M1_PR_MR_640,VIA_L1M1_PR_MR,77.97,52.53
VIA_L1M1_PR_MR_641,VIA_L1M1_PR_MR,85.79,52.53
VIA_L1M1_PR_MR_642,VIA_L1M1_PR_MR,121.21000000000001,52.53
VIA_L1M1_PR_MR_643,VIA_L1M1_PR_MR,122.13,52.53
VIA_L1M1_PR_MR_644,VIA_L1M1_PR_MR,84.41,52.870000000000005
VIA_L1M1_PR_MR_645,VIA_L1M1_PR_MR,123.51,52.870000000000005
VIA_L1M1_PR_MR_646,VIA_L1M1_PR_MR,165.37,52.870000000000005
VIA_L1M1_PR_MR_647,VIA_L1M1_PR_MR,173.19,52.870000000000005
VIA_L1M1_PR_MR_648,VIA_L1M1_PR_MR,177.79,52.870000000000005
VIA_L1M1_PR_MR_649,VIA_L1M1_PR_MR,73.14,53.21
VIA_L1M1_PR_MR_650,VIA_L1M1_PR_MR,74.29,53.21
VIA_L1M1_PR_MR_651,VIA_L1M1_PR_MR,76.13,53.21
VIA_L1M1_PR_MR_652,VIA_L1M1_PR_MR,76.59,53.21
VIA_L1M1_PR_MR_653,VIA_L1M1_PR_MR,78.89,53.21
VIA_L1M1_PR_MR_654,VIA_L1M1_PR_MR,116.15,53.21
VIA_L1M1_PR_MR_655,VIA_L1M1_PR_MR,117.53,53.21
