mode,cyc,Q,D,A_N,B,and4_A,and4_C,inv10_A,a32o_X,or3_A,or3_X,A3,inv10_Y,nor2_Y,nor2_B,o21a,inv7_A,and4_X
"I2win_r06_off4,5_d1",104,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
"I2win_r06_off4,5_d1",105,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",106,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",107,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",108,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",109,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",110,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",111,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",112,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",113,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",114,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r06_off4,5_d1",115,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r06_off4,5_d1",116,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r06_off4,5_d1",117,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r06_off4,5_d1",118,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r06_off4,5_d1",119,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r06_off4,5_d1",120,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r07_off7,8_d1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r07_off7,8_d1",8,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r07_off7,8_d1",9,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",10,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",11,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",12,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",13,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",14,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",15,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",16,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",17,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",18,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r07_off7,8_d1",19,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r07_off7,8_d1",20,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",21,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",22,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",23,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",24,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",25,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",26,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",27,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",28,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",29,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r07_off7,8_d1",30,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r07_off7,8_d1",31,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",32,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",33,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",34,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",35,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",36,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",37,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",38,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",39,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",40,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r07_off7,8_d1",41,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r07_off7,8_d1",42,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",43,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",44,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",45,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",46,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",47,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",48,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",49,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",50,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",51,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r07_off7,8_d1",52,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r07_off7,8_d1",53,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",54,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",55,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",56,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",57,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",58,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",59,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",60,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",61,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",62,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r07_off7,8_d1",63,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r07_off7,8_d1",64,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",65,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",66,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",67,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",68,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",69,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",70,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",71,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",72,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",73,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r07_off7,8_d1",74,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r07_off7,8_d1",75,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",76,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",77,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",78,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",79,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",80,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",81,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",82,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",83,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r07_off7,8_d1",84,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r07_off7,8_d1",85,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r07_off7,8_d1",86,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",88,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",89,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",90,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",91,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",92,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",93,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",94,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",95,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r07_off7,8_d1",96,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r07_off7,8_d1",97,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",98,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",99,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",100,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",101,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",102,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",103,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",104,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",105,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",106,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
"I2win_r07_off7,8_d1",107,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
"I2win_r07_off7,8_d1",108,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",109,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",110,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",111,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",112,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",113,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",114,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",115,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",116,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r07_off7,8_d1",117,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r07_off7,8_d1",118,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r07_off7,8_d1",119,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r07_off7,8_d1",120,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r08_off3,4_d1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r08_off3,4_d1",4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r08_off3,4_d1",5,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",6,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",7,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",9,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",10,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",11,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",12,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",13,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",14,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r08_off3,4_d1",15,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r08_off3,4_d1",16,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",17,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",18,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",19,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",20,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",21,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",22,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",23,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",24,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",25,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r08_off3,4_d1",26,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r08_off3,4_d1",27,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",28,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",29,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",30,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",31,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",32,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",33,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",34,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",35,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",36,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r08_off3,4_d1",37,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r08_off3,4_d1",38,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",39,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",40,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",41,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",42,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",43,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",44,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",45,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",46,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",47,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r08_off3,4_d1",48,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r08_off3,4_d1",49,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",50,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",51,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",52,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",53,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",54,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",55,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",56,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",57,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",58,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r08_off3,4_d1",59,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r08_off3,4_d1",60,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",61,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",62,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",63,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",64,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",65,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",66,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",67,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",68,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",69,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r08_off3,4_d1",70,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r08_off3,4_d1",71,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",72,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",73,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",74,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",75,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",76,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",77,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",78,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",79,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r08_off3,4_d1",80,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r08_off3,4_d1",81,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r08_off3,4_d1",82,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",83,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",84,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",85,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",86,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",88,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",89,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",90,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",91,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r08_off3,4_d1",92,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r08_off3,4_d1",93,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",94,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",95,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",96,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",97,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",98,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",99,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",100,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",101,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",102,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
"I2win_r08_off3,4_d1",103,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
"I2win_r08_off3,4_d1",104,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",105,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",106,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",107,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",108,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",109,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",110,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",111,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",112,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r08_off3,4_d1",113,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r08_off3,4_d1",114,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r08_off3,4_d1",115,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r08_off3,4_d1",116,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r08_off3,4_d1",117,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r08_off3,4_d1",118,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r08_off3,4_d1",119,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r08_off3,4_d1",120,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r09_off4,8_d4",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",6,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",7,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
